fecha,day_sem,id_operador,id_avion,num_vuelo,origen,destino,horasalidaf,salida_realf,tiempo_trans_vuelo,distancia_millas,hora_llegada_progf,delay2,bandera_delay,count,max,nvue_falt,ind_retraso1,ind_retraso2,ind_retraso3,efecto,sum_efectos_domino,tot_sum_domino,vuelos_afectados,year
2016-02-23,B:MARTES,WN,N230WN,16,DAL,SEA,1135,1135,260.0,1670.0,1355,0.0,A:SIN RETRASO,3,4,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-23,B:MARTES,WN,N230WN,1676,SEA,MDW,1440,1440,235.0,1733.0,2035,0.0,A:SIN RETRASO,4,4,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-24,C:MIERCOLES,WN,N230WN,1502,MDW,EWR,600,603,120.0,711.0,900,3.0,B:RETRASO_MENOR10,1,2,1,1,0.0,,SIN EFECTO,1.0,1.0,1.0,2016
2016-02-24,C:MIERCOLES,WN,N230WN,166,EWR,MDW,2050,2128,155.0,711.0,2225,38.0,C:RETRASO_MENOR40,2,2,0,1,1.0,1.0,DOMINO,1.0,1.0,0.0,2016
2016-02-25,D:JUEVES,WN,N230WN,1502,MDW,EWR,600,555,120.0,711.0,900,0.0,A:SIN RETRASO,1,4,3,0,1.0,,SIN EFECTO,,,,2016
2016-02-25,D:JUEVES,WN,N230WN,137,EWR,MDW,935,929,155.0,711.0,1110,0.0,A:SIN RETRASO,2,4,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-25,D:JUEVES,WN,N230WN,1908,LAS,SFO,1005,1353,95.0,414.0,1140,228.0,H:RETRASO_MAYOR60,3,4,1,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-25,D:JUEVES,WN,N230WN,137,MDW,LAS,1150,1145,240.0,1521.0,1350,0.0,A:SIN RETRASO,4,4,0,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-26,E:VIERNES,WN,N230WN,1885,SFO,LAS,605,601,90.0,414.0,735,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-02-26,E:VIERNES,WN,N230WN,1885,LAS,ATL,810,809,230.0,1747.0,1500,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-26,E:VIERNES,WN,N230WN,1885,ATL,DCA,1540,1539,105.0,547.0,1725,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-26,E:VIERNES,WN,N230WN,1886,DCA,BNA,1800,1756,120.0,562.0,1900,0.0,A:SIN RETRASO,4,5,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-26,E:VIERNES,WN,N230WN,1887,BNA,PIT,1930,1925,85.0,462.0,2155,0.0,A:SIN RETRASO,5,5,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-27,F:SABADO,WN,N230WN,3202,PIT,ATL,730,725,125.0,526.0,935,0.0,A:SIN RETRASO,1,6,5,0,0.0,,SIN EFECTO,,,,2016
2016-02-27,F:SABADO,WN,N230WN,3202,ATL,FLL,1030,1027,115.0,581.0,1225,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-27,F:SABADO,WN,N230WN,1235,FLL,ATL,1305,1309,120.0,581.0,1505,4.0,B:RETRASO_MENOR10,3,6,3,1,0.0,0.0,SIN EFECTO,1.0,1.0,1.0,2016
2016-02-27,F:SABADO,WN,N230WN,1235,ATL,MSP,1545,1547,175.0,907.0,1740,2.0,B:RETRASO_MENOR10,4,6,2,1,1.0,1.0,DOMINO,1.0,1.0,0.0,2016
2016-02-27,F:SABADO,WN,N230WN,1235,MSP,DEN,1810,1807,135.0,680.0,1925,0.0,A:SIN RETRASO,5,6,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-27,F:SABADO,WN,N230WN,3741,DEN,ABQ,2015,2010,80.0,349.0,2135,0.0,A:SIN RETRASO,6,6,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-28,G:DOMINGO,WN,N230WN,1648,ABQ,MDW,650,649,165.0,1121.0,1035,0.0,A:SIN RETRASO,1,4,3,0,0.0,,SIN EFECTO,,,,2016
2016-02-28,G:DOMINGO,WN,N230WN,213,MDW,LAX,1110,1128,275.0,1750.0,1345,18.0,C:RETRASO_MENOR20,2,4,2,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-28,G:DOMINGO,WN,N230WN,5890,LAX,MDW,1430,1427,240.0,1750.0,2030,0.0,A:SIN RETRASO,3,4,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-28,G:DOMINGO,WN,N230WN,5890,MDW,BWI,2125,2121,105.0,611.0,10,0.0,A:SIN RETRASO,4,4,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-29,A:LUNES,WN,N230WN,690,BWI,MCI,830,835,180.0,967.0,1030,5.0,B:RETRASO_MENOR10,1,6,5,1,0.0,,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-29,A:LUNES,WN,N230WN,690,MCI,STL,1100,1100,55.0,237.0,1155,0.0,A:SIN RETRASO,2,6,4,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-29,A:LUNES,WN,N230WN,690,STL,ATL,1225,1234,90.0,484.0,1455,9.0,B:RETRASO_MENOR10,3,6,3,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-29,A:LUNES,WN,N230WN,293,ATL,IND,1530,1526,100.0,432.0,1710,0.0,A:SIN RETRASO,4,6,2,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-29,A:LUNES,WN,N230WN,293,IND,MCO,1745,1742,140.0,829.0,2005,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-29,A:LUNES,WN,N230WN,293,MCO,BWI,2050,2043,130.0,787.0,2300,0.0,A:SIN RETRASO,6,6,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-01,E:VIERNES,WN,N231WN,426,ROC,TPA,815,816,190.0,1079.0,1125,1.0,B:RETRASO_MENOR10,1,5,4,1,0.0,,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-01,E:VIERNES,WN,N231WN,426,TPA,IND,1205,1158,140.0,837.0,1425,0.0,A:SIN RETRASO,2,5,3,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-01,E:VIERNES,WN,N231WN,426,IND,LGA,1455,1455,125.0,660.0,1700,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-01,E:VIERNES,WN,N231WN,3469,LGA,HOU,1725,1755,265.0,1428.0,2050,30.0,C:RETRASO_MENOR30,4,5,1,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-01,E:VIERNES,WN,N231WN,239,HOU,DEN,2200,2155,150.0,883.0,2330,0.0,A:SIN RETRASO,5,5,0,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-02,F:SABADO,WN,N231WN,5867,DEN,LAS,600,557,120.0,628.0,700,0.0,A:SIN RETRASO,1,6,5,0,0.0,,SIN EFECTO,,,,2016
2016-01-02,F:SABADO,WN,N231WN,5867,LAS,ATL,735,734,225.0,1747.0,1420,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-02,F:SABADO,WN,N231WN,6069,ATL,OAK,1455,1502,335.0,2130.0,1730,7.0,B:RETRASO_MENOR10,3,6,3,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-02,F:SABADO,WN,N231WN,6069,OAK,BUR,1805,1804,65.0,325.0,1910,0.0,A:SIN RETRASO,4,6,2,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-02,F:SABADO,WN,N231WN,6776,BUR,OAK,1940,1939,75.0,325.0,2055,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-02,F:SABADO,WN,N231WN,5892,OAK,PDX,2215,2234,100.0,543.0,2355,19.0,C:RETRASO_MENOR20,6,6,0,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-03,G:DOMINGO,WN,N231WN,1007,PDX,SNA,610,608,145.0,859.0,835,0.0,A:SIN RETRASO,1,5,4,0,1.0,,SIN EFECTO,,,,2016
2016-01-03,G:DOMINGO,WN,N231WN,4637,SNA,AUS,905,1035,165.0,1209.0,1350,90.0,H:RETRASO_MAYOR60,2,5,3,1,0.0,0.0,SIN EFECTO,1.0,3.0,3.0,2016
2016-01-03,G:DOMINGO,WN,N231WN,4637,AUS,FLL,1425,1557,150.0,1105.0,1755,92.0,H:RETRASO_MAYOR60,3,5,2,1,1.0,1.0,DOMINO,1.0,3.0,2.0,2016
2016-01-03,G:DOMINGO,WN,N231WN,4637,FLL,IND,1835,2016,170.0,1005.0,2125,101.0,H:RETRASO_MAYOR60,4,5,1,1,1.0,1.0,DOMINO,1.0,3.0,1.0,2016
2016-01-03,G:DOMINGO,WN,N231WN,4636,IND,MCO,2200,2320,135.0,829.0,15,80.0,H:RETRASO_MAYOR60,5,5,0,1,1.0,1.0,DOMINO,1.0,3.0,0.0,2016
2016-01-04,A:LUNES,WN,N231WN,2046,MCO,ATL,805,803,95.0,404.0,940,0.0,A:SIN RETRASO,1,2,1,0,1.0,,SIN EFECTO,,,,2016
2016-01-04,A:LUNES,WN,N231WN,814,BWI,BOS,2015,2036,85.0,369.0,2140,21.0,C:RETRASO_MENOR30,2,2,0,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-05,B:MARTES,WN,N231WN,1139,BWI,CMH,1645,1642,80.0,337.0,1805,0.0,A:SIN RETRASO,1,4,3,0,1.0,,SIN EFECTO,,,,2016
2016-01-05,B:MARTES,WN,N231WN,1139,CMH,ATL,1840,1835,100.0,447.0,2020,0.0,A:SIN RETRASO,2,4,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-05,B:MARTES,WN,N231WN,1139,ATL,DAL,2105,2102,145.0,721.0,2230,0.0,A:SIN RETRASO,3,4,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-05,B:MARTES,WN,N231WN,298,DAL,MCI,2205,2255,85.0,460.0,2330,50.0,C:RETRASO_MENOR50,4,4,0,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-06,C:MIERCOLES,WN,N231WN,977,MCI,DAL,710,707,95.0,460.0,845,0.0,A:SIN RETRASO,1,6,5,0,1.0,,SIN EFECTO,,,,2016
2016-01-06,C:MIERCOLES,WN,N231WN,977,DAL,MSY,920,919,75.0,436.0,1035,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-06,C:MIERCOLES,WN,N231WN,40,MSY,HOU,1405,1411,75.0,302.0,1520,6.0,B:RETRASO_MENOR10,3,6,3,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-06,C:MIERCOLES,WN,N231WN,40,HOU,DAL,1600,1555,60.0,239.0,1700,0.0,A:SIN RETRASO,4,6,2,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-06,C:MIERCOLES,WN,N231WN,40,DAL,MCI,1755,1758,85.0,460.0,1920,3.0,B:RETRASO_MENOR10,5,6,1,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-06,C:MIERCOLES,WN,N231WN,40,MCI,BOS,2000,1958,175.0,1256.0,2355,0.0,A:SIN RETRASO,6,6,0,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-07,D:JUEVES,WN,N231WN,551,BOS,MCI,700,654,230.0,1256.0,950,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-01-07,D:JUEVES,WN,N231WN,551,MCI,MDW,1020,1018,80.0,405.0,1140,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-07,D:JUEVES,WN,N231WN,551,MDW,EWR,1220,1219,120.0,711.0,1520,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-07,D:JUEVES,WN,N231WN,826,EWR,MDW,1555,1552,150.0,711.0,1725,0.0,A:SIN RETRASO,4,5,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-07,D:JUEVES,WN,N231WN,130,MDW,TPA,1850,1848,160.0,997.0,2230,0.0,A:SIN RETRASO,5,5,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-08,E:VIERNES,WN,N231WN,2657,TPA,BWI,705,700,135.0,842.0,920,0.0,A:SIN RETRASO,1,8,7,0,0.0,,SIN EFECTO,,,,2016
2016-01-08,E:VIERNES,WN,N231WN,2657,BWI,BUF,1015,1012,70.0,281.0,1125,0.0,A:SIN RETRASO,2,8,6,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-08,E:VIERNES,WN,N231WN,887,BUF,BWI,1200,1155,70.0,281.0,1310,0.0,A:SIN RETRASO,3,8,5,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-08,E:VIERNES,WN,N231WN,887,BWI,PVD,1355,1352,70.0,327.0,1505,0.0,A:SIN RETRASO,4,8,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-08,E:VIERNES,WN,N231WN,268,PVD,BWI,1535,1533,85.0,327.0,1700,0.0,A:SIN RETRASO,5,8,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-08,E:VIERNES,WN,N231WN,268,BWI,DTW,1735,1747,100.0,409.0,1915,12.0,C:RETRASO_MENOR20,6,8,2,1,0.0,0.0,SIN EFECTO,1.0,2.0,2.0,2016
2016-01-08,E:VIERNES,WN,N231WN,268,DTW,DEN,1950,1955,200.0,1123.0,2110,5.0,B:RETRASO_MENOR10,7,8,1,1,1.0,1.0,DOMINO,1.0,2.0,1.0,2016
2016-01-08,E:VIERNES,WN,N231WN,268,DEN,PDX,2155,2236,180.0,991.0,2355,41.0,C:RETRASO_MENOR50,8,8,0,1,1.0,1.0,DOMINO,1.0,2.0,0.0,2016
2016-01-09,F:SABADO,WN,N231WN,676,PDX,MCI,545,544,195.0,1482.0,1100,0.0,A:SIN RETRASO,1,4,3,0,1.0,,SIN EFECTO,,,,2016
2016-01-09,F:SABADO,WN,N231WN,676,MCI,MDW,1205,1158,80.0,405.0,1325,0.0,A:SIN RETRASO,2,4,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-09,F:SABADO,WN,N231WN,676,MDW,LAS,1400,1403,240.0,1521.0,1600,3.0,B:RETRASO_MENOR10,3,4,1,1,0.0,0.0,SIN EFECTO,1.0,1.0,1.0,2016
2016-01-09,F:SABADO,WN,N231WN,3760,LAS,RDU,1605,1627,260.0,2026.0,2325,22.0,C:RETRASO_MENOR30,4,4,0,1,1.0,1.0,DOMINO,1.0,1.0,0.0,2016
2016-01-10,G:DOMINGO,WN,N231WN,2849,RDU,MCO,700,658,105.0,534.0,845,0.0,A:SIN RETRASO,1,6,5,0,1.0,,SIN EFECTO,,,,2016
2016-01-10,G:DOMINGO,WN,N231WN,2849,MCO,MDW,950,949,175.0,990.0,1145,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-10,G:DOMINGO,WN,N231WN,2849,MDW,DAL,1235,1240,140.0,793.0,1455,5.0,B:RETRASO_MENOR10,3,6,3,1,0.0,0.0,SIN EFECTO,1.0,3.0,3.0,2016
2016-01-10,G:DOMINGO,WN,N231WN,2849,DAL,LAX,1540,1543,200.0,1246.0,1700,3.0,B:RETRASO_MENOR10,4,6,2,1,1.0,1.0,DOMINO,1.0,3.0,2.0,2016
2016-01-10,G:DOMINGO,WN,N231WN,2849,LAX,OAK,1735,1750,75.0,337.0,1850,15.0,C:RETRASO_MENOR20,5,6,1,1,1.0,1.0,DOMINO,1.0,3.0,1.0,2016
2016-01-10,G:DOMINGO,WN,N231WN,2849,OAK,BOI,1950,2013,90.0,512.0,2220,23.0,C:RETRASO_MENOR30,6,6,0,1,1.0,1.0,DOMINO,1.0,3.0,0.0,2016
2016-01-11,A:LUNES,WN,N231WN,271,BOI,DEN,725,725,110.0,649.0,915,0.0,A:SIN RETRASO,1,6,5,0,1.0,,SIN EFECTO,,,,2016
2016-01-11,A:LUNES,WN,N231WN,271,DEN,ABQ,1000,959,75.0,349.0,1115,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-11,A:LUNES,WN,N231WN,271,ABQ,LAS,1145,1143,95.0,486.0,1220,0.0,A:SIN RETRASO,3,6,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-11,A:LUNES,WN,N231WN,341,LAS,PDX,1250,1252,140.0,763.0,1510,2.0,B:RETRASO_MENOR10,4,6,2,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-11,A:LUNES,WN,N231WN,1700,PDX,DEN,1545,1545,145.0,991.0,1910,0.0,A:SIN RETRASO,5,6,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-11,A:LUNES,WN,N231WN,1700,DEN,BWI,1945,1946,200.0,1491.0,105,1.0,B:RETRASO_MENOR10,6,6,0,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-12,B:MARTES,WN,N231WN,719,BWI,ATL,1925,1925,120.0,577.0,2125,0.0,A:SIN RETRASO,1,1,0,0,1.0,,SIN EFECTO,,,,2016
2016-01-13,C:MIERCOLES,WN,N231WN,1460,ATL,DEN,535,533,210.0,1199.0,705,0.0,A:SIN RETRASO,1,2,1,0,0.0,,SIN EFECTO,,,,2016
2016-01-13,C:MIERCOLES,WN,N231WN,2935,DEN,LGA,1740,1739,215.0,1620.0,2315,0.0,A:SIN RETRASO,2,2,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-14,D:JUEVES,WN,N231WN,718,LGA,HOU,635,633,260.0,1428.0,955,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-01-14,D:JUEVES,WN,N231WN,718,HOU,MCO,1050,1051,130.0,849.0,1400,1.0,B:RETRASO_MENOR10,2,5,3,1,0.0,0.0,SIN EFECTO,1.0,2.0,2.0,2016
2016-01-14,D:JUEVES,WN,N231WN,482,MCO,DCA,1325,1432,125.0,759.0,1530,67.0,H:RETRASO_MAYOR60,3,5,2,1,1.0,1.0,DOMINO,1.0,2.0,1.0,2016
2016-01-14,D:JUEVES,WN,N231WN,383,DCA,MCO,1605,1709,145.0,759.0,1830,64.0,H:RETRASO_MAYOR60,4,5,1,1,1.0,1.0,DOMINO,1.0,2.0,0.0,2016
2016-01-14,D:JUEVES,WN,N231WN,798,MCO,IND,2035,2033,155.0,829.0,2310,0.0,A:SIN RETRASO,5,5,0,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-31,G:DOMINGO,WN,N231WN,1646,MDW,OAK,820,815,285.0,1844.0,1105,0.0,A:SIN RETRASO,1,6,5,0,0.0,,SIN EFECTO,,,,2016
2016-01-31,G:DOMINGO,WN,N231WN,1646,OAK,BUR,1135,1130,65.0,325.0,1240,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-31,G:DOMINGO,WN,N231WN,153,OAK,SAN,1450,1555,80.0,446.0,1610,65.0,H:RETRASO_MAYOR60,3,6,3,1,0.0,0.0,SIN EFECTO,1.0,3.0,3.0,2016
2016-01-31,G:DOMINGO,WN,N231WN,895,SAN,SMF,1700,1753,90.0,480.0,1830,53.0,C:RETRASO_MENOR60,4,6,2,1,1.0,1.0,DOMINO,1.0,3.0,2.0,2016
2016-01-31,G:DOMINGO,WN,N231WN,1294,SMF,ONT,1855,2001,75.0,390.0,2010,66.0,H:RETRASO_MAYOR60,5,6,1,1,1.0,1.0,DOMINO,1.0,3.0,1.0,2016
2016-01-31,G:DOMINGO,WN,N231WN,1295,ONT,OAK,2045,2141,75.0,362.0,2200,56.0,C:RETRASO_MENOR60,6,6,0,1,1.0,1.0,DOMINO,1.0,3.0,0.0,2016
2016-02-01,A:LUNES,WN,N231WN,300,OAK,BUR,630,625,70.0,325.0,740,0.0,A:SIN RETRASO,1,6,5,0,1.0,,SIN EFECTO,,,,2016
2016-02-01,A:LUNES,WN,N231WN,300,BUR,LAS,815,812,60.0,223.0,915,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-01,A:LUNES,WN,N231WN,300,LAS,MDW,955,952,210.0,1521.0,1525,0.0,A:SIN RETRASO,3,6,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-01,A:LUNES,WN,N231WN,643,MDW,TUL,1610,1604,105.0,583.0,1755,0.0,A:SIN RETRASO,4,6,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-01,A:LUNES,WN,N231WN,643,TUL,PHX,1830,1824,165.0,935.0,2015,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-01,A:LUNES,WN,N231WN,643,PHX,BUR,2055,2051,90.0,369.0,2125,0.0,A:SIN RETRASO,6,6,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-02,B:MARTES,WN,N231WN,311,BUR,PHX,700,702,85.0,369.0,925,2.0,B:RETRASO_MENOR10,1,6,5,1,0.0,,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-02,B:MARTES,WN,N231WN,311,PHX,SAT,1005,1002,130.0,843.0,1315,0.0,A:SIN RETRASO,2,6,4,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-02,B:MARTES,WN,N231WN,311,SAT,ATL,1345,1341,135.0,874.0,1700,0.0,A:SIN RETRASO,3,6,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-02,B:MARTES,WN,N231WN,311,ATL,DEN,1735,1728,210.0,1199.0,1905,0.0,A:SIN RETRASO,4,6,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-02,B:MARTES,WN,N231WN,311,DEN,LAS,1955,1952,125.0,628.0,2100,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-02,B:MARTES,WN,N231WN,761,LAS,DEN,2135,2131,105.0,628.0,20,0.0,A:SIN RETRASO,6,6,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-03,C:MIERCOLES,WN,N231WN,759,DEN,BWI,545,544,205.0,1491.0,1110,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-02-03,C:MIERCOLES,WN,N231WN,1535,BWI,DAL,1150,1153,215.0,1209.0,1425,3.0,B:RETRASO_MENOR10,2,5,3,1,0.0,0.0,SIN EFECTO,1.0,1.0,1.0,2016
2016-02-03,C:MIERCOLES,WN,N231WN,674,DAL,BWI,1505,1509,165.0,1209.0,1850,4.0,B:RETRASO_MENOR10,3,5,2,1,1.0,1.0,DOMINO,1.0,1.0,0.0,2016
2016-02-03,C:MIERCOLES,WN,N231WN,674,BWI,MDW,1935,1935,130.0,611.0,2045,0.0,A:SIN RETRASO,4,5,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-03,C:MIERCOLES,WN,N231WN,1335,MDW,RDU,2130,2125,110.0,632.0,20,0.0,A:SIN RETRASO,5,5,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-04,D:JUEVES,WN,N231WN,2439,RDU,STL,740,739,140.0,667.0,900,0.0,A:SIN RETRASO,1,8,7,0,0.0,,SIN EFECTO,,,,2016
2016-02-04,D:JUEVES,WN,N231WN,2439,STL,MSY,935,929,110.0,604.0,1125,0.0,A:SIN RETRASO,2,8,6,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-04,D:JUEVES,WN,N231WN,2439,MSY,DAL,1200,1156,90.0,436.0,1330,0.0,A:SIN RETRASO,3,8,5,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-04,D:JUEVES,WN,N231WN,2439,DAL,OAK,1410,1410,230.0,1468.0,1600,0.0,A:SIN RETRASO,4,8,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-04,D:JUEVES,WN,N231WN,2439,OAK,LAX,1635,1633,75.0,337.0,1750,0.0,A:SIN RETRASO,5,8,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-04,D:JUEVES,WN,N231WN,2443,LAX,SMF,1820,1819,75.0,373.0,1935,0.0,A:SIN RETRASO,6,8,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-04,D:JUEVES,WN,N231WN,2444,SMF,LAS,2005,2004,75.0,397.0,2120,0.0,A:SIN RETRASO,7,8,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-04,D:JUEVES,WN,N231WN,2597,LAS,LAX,2155,2155,65.0,236.0,2300,0.0,A:SIN RETRASO,8,8,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-05,E:VIERNES,WN,N231WN,755,LAX,HOU,545,538,185.0,1390.0,1050,0.0,A:SIN RETRASO,1,7,6,0,0.0,,SIN EFECTO,,,,2016
2016-02-05,E:VIERNES,WN,N231WN,755,HOU,HRL,1130,1129,65.0,277.0,1235,0.0,A:SIN RETRASO,2,7,5,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-05,E:VIERNES,WN,N231WN,36,HRL,HOU,1305,1301,60.0,277.0,1405,0.0,A:SIN RETRASO,3,7,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-05,E:VIERNES,WN,N231WN,36,HOU,DAL,1500,1500,60.0,239.0,1600,0.0,A:SIN RETRASO,4,7,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-05,E:VIERNES,WN,N231WN,36,DAL,SAT,1640,1641,65.0,248.0,1745,1.0,B:RETRASO_MENOR10,5,7,2,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-05,E:VIERNES,WN,N231WN,3021,SAT,DAL,1815,1813,60.0,248.0,1915,0.0,A:SIN RETRASO,6,7,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-05,E:VIERNES,WN,N231WN,1466,DAL,PDX,2000,2023,260.0,1626.0,2220,23.0,C:RETRASO_MENOR30,7,7,0,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-06,F:SABADO,WN,N231WN,3105,PDX,SNA,600,600,145.0,859.0,825,0.0,A:SIN RETRASO,1,1,0,0,1.0,,SIN EFECTO,,,,2016
2016-02-07,G:DOMINGO,WN,N231WN,39,SAT,MSY,900,855,85.0,494.0,1025,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-02-07,G:DOMINGO,WN,N231WN,650,MSY,AUS,1100,1057,90.0,444.0,1230,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-07,G:DOMINGO,WN,N231WN,650,AUS,DAL,1305,1302,55.0,189.0,1400,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-07,G:DOMINGO,WN,N231WN,650,DAL,BNA,1440,1436,100.0,623.0,1620,0.0,A:SIN RETRASO,4,5,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-07,G:DOMINGO,WN,N231WN,650,BNA,DTW,1700,1653,90.0,456.0,1930,0.0,A:SIN RETRASO,5,5,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-08,A:LUNES,WN,N231WN,158,DTW,ATL,700,657,135.0,594.0,915,0.0,A:SIN RETRASO,1,6,5,0,0.0,,SIN EFECTO,,,,2016
2016-02-08,A:LUNES,WN,N231WN,158,ATL,STL,950,946,105.0,484.0,1035,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
